#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1174: Fairbanks F.O., AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fairbanks F.o. (1174) 
# Alaska  SNOTEL Site - 450 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:21 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
2002,02,25,50,37,-4,27,12,-33,-26,-31,1,9,7,,,,,,,-8,34,16,25,39,32,37,66,54,41,57,50,48,79,64,32,57,45
2002,03,39,57,45,1,23,16,-35,-22,-29,1,14,9,,,,,,,-4,34,19,23,41,32,41,70,57,36,57,50,48,77,61,43,57,48
2002,04,43,54,46,3,18,12,-36,-24,-31,1,19,12,,,,,,,-6,36,19,32,52,41,46,70,55,41,50,46,46,75,61,48,64,55
2002,05,37,45,41,7,18,14,-33,-20,-27,3,18,12,,,,,,,-2,39,23,32,45,37,45,72,59,48,66,55,48,68,59,45,52,50
2002,06,30,41,36,-13,7,-6,-33,-20,-27,5,14,10,,,,,,,14,36,27,30,50,41,43,73,59,45,68,57,50,57,54,39,57,48
2002,07,28,39,32,-17,10,-8,-38,-29,-33,10,34,18,,,,,,,3,36,21,39,54,46,45,68,57,46,73,61,48,55,52,36,55,45
2002,08,27,46,32,-18,3,-9,-33,-13,-22,12,39,30,,,,,,,14,34,27,36,48,43,39,72,59,52,70,59,46,57,50,32,48,43
2002,09,28,39,32,-13,12,0,-20,-2,-11,10,23,18,,,,,,,5,28,18,32,50,41,46,59,54,46,70,61,45,57,50,30,46,36
2002,10,23,32,30,-6,12,3,-11,5,-4,-4,14,7,,,,,,,-8,27,12,32,57,41,48,52,50,46,77,63,43,61,54,32,54,41
2002,11,21,28,27,-6,10,3,-6,5,1,-8,9,1,,,,,,,-11,28,12,30,59,45,48,61,54,46,72,59,48,57,52,37,59,48
2002,12,12,28,19,-8,12,5,-9,3,-2,-8,7,0,,,,,,,12,32,23,32,63,48,48,64,55,50,72,61,39,55,46,37,59,48
2002,13,7,30,18,7,10,9,-24,-9,-17,-6,34,21,,,,,,,21,39,30,39,63,54,45,64,57,48,68,59,36,59,48,39,63,48
2002,14,18,30,25,3,9,7,-38,-17,-24,21,25,23,,,,,,,19,37,30,39,64,52,43,70,61,54,72,63,32,64,48,36,59,46
2002,15,10,28,19,-9,5,1,-40,-26,-31,9,28,19,,,,,,,12,32,25,39,63,50,46,77,64,46,77,64,48,50,50,34,52,43
2002,16,5,30,21,-15,9,-4,-38,-17,-27,14,28,23,,,,,,,27,46,36,34,68,54,48,73,61,50,81,66,46,48,48,32,59,45
2002,17,10,30,21,7,19,12,-20,-15,-17,9,28,25,,,,,,,30,46,39,34,70,55,43,68,57,50,79,63,46,50,48,36,55,43
2002,18,23,27,25,0,10,5,-42,-20,-36,7,19,16,,,,,,,30,36,32,36,75,61,48,54,50,52,73,63,43,52,46,34,41,37
2002,19,21,30,25,-2,14,7,-42,1,-13,12,19,16,,,,,,,28,39,34,41,79,64,41,57,50,54,66,59,32,57,48,32,39,36
2002,20,14,32,23,-2,14,3,-11,18,9,9,16,12,,,,,,,30,36,32,46,81,68,37,59,48,46,75,63,43,50,46,32,46,37
2002,21,16,25,21,-6,5,-2,10,32,21,,,,,,,,,,14,32,28,46,81,66,32,64,52,52,79,66,43,52,46,28,57,39
2002,22,14,23,18,-6,16,5,3,18,7,,,,,,,,,,7,36,25,43,81,64,41,72,57,57,77,68,43,52,48,30,59,41
2002,23,5,23,12,-6,16,3,-26,3,-17,,,,,,,,,,10,43,30,43,79,63,52,66,59,55,72,64,45,55,50,32,52,43
2002,24,0,18,10,-11,0,-6,-24,16,-2,,,,,,,,,,18,46,32,41,82,64,52,68,59,54,61,57,41,61,50,37,57,46
2002,25,-11,16,5,-13,-4,-11,14,37,23,,,,,,,,,,32,46,36,48,79,64,50,68,59,48,57,54,36,61,48,34,61,45
2002,26,-18,12,-2,-17,-9,-13,18,27,25,,,,,,,7,18,10,34,41,37,45,63,54,43,73,63,46,57,52,41,64,52,34,50,43
2002,27,-17,12,-4,-17,-9,-13,-2,25,12,,,,,,,-4,25,12,32,48,39,36,57,50,46,73,59,48,68,55,36,61,48,32,48,39
2002,28,9,16,12,-22,-11,-17,-8,10,0,,,,,,,-20,18,0,37,50,43,37,63,52,46,66,57,43,70,57,37,55,52,37,52,45
2002,29,-6,18,10,-22,-11,-18,3,18,12,,,,,,,-24,18,-2,37,55,46,45,66,55,45,70,59,41,73,59,39,63,52,39,46,43
2002,30,-13,12,0,-26,-17,-22,3,23,16,,,,,,,-22,23,3,34,43,37,45,63,55,48,66,57,46,72,63,43,61,52,34,48,41
2002,31,5,19,14,,,,-9,9,-2,,,,,,,-15,30,10,,,,48,66,55,,,,43,73,61,43,55,50,,,
2003,01,32,43,37,19,32,27,16,25,19,-33,-15,-27,-6,9,0,30,37,32,-15,28,9,30,52,43,39,59,50,50,64,57,41,57,50,46,54,50
2003,02,28,41,32,25,34,30,16,27,23,-15,7,-6,-6,23,10,30,37,34,-8,28,14,34,46,41,41,63,54,48,61,54,46,52,48,39,50,46
2003,03,28,41,32,27,34,32,21,28,25,7,27,18,23,34,30,19,32,28,-4,34,18,30,52,43,39,70,57,52,68,61,45,59,52,37,54,45
2003,04,21,41,30,21,36,28,21,28,27,5,18,9,23,36,28,-2,23,14,-4,34,19,30,55,46,39,75,61,46,77,64,37,55,48,39,52,45
2003,05,18,41,30,23,32,27,18,25,21,-26,5,-4,23,32,27,-8,19,7,3,32,19,32,57,46,46,59,52,54,73,63,46,64,55,36,52,43
2003,06,32,41,36,21,32,28,12,21,18,-40,-26,-35,19,30,25,-6,30,14,9,27,18,34,55,45,41,57,48,50,66,59,37,70,57,32,54,43
2003,07,32,37,32,18,27,23,7,18,14,-38,-6,-17,27,34,32,-6,28,10,-4,37,21,32,59,46,46,64,55,46,77,64,43,68,57,36,57,46
2003,08,32,34,32,0,18,10,5,14,10,-6,12,3,32,34,32,-11,27,9,5,43,28,37,61,52,43,70,59,50,84,68,36,70,55,32,57,45
2003,09,23,36,32,-2,18,10,1,14,9,1,14,9,32,36,34,-13,19,3,12,50,32,37,59,48,45,77,64,57,63,61,41,75,59,37,54,45
2003,10,25,39,32,-8,14,3,-2,3,0,-6,5,0,30,34,32,-18,18,0,16,52,36,34,54,45,54,72,64,57,73,64,50,68,59,39,45,43
2003,11,25,34,32,7,19,12,3,16,12,-8,1,-4,14,30,21,-27,9,-9,27,55,41,34,48,43,46,68,59,54,73,63,54,72,59,30,46,39
2003,12,23,45,32,1,18,10,-2,18,10,-4,19,12,9,16,12,-8,1,-4,34,45,37,34,54,43,46,63,57,52,64,57,52,66,59,25,45,32
2003,13,27,34,32,5,16,12,1,14,10,-6,5,-2,-18,10,3,-15,5,-6,27,45,36,32,55,45,43,68,59,54,72,59,48,70,61,25,46,34
2003,14,23,36,30,9,18,14,10,12,10,-15,1,-6,-24,7,-13,-20,19,1,27,46,37,32,54,45,41,73,61,45,55,52,54,72,63,21,43,32
2003,15,23,32,28,0,16,7,9,12,10,-17,-4,-11,-24,10,-13,-2,19,9,30,45,37,30,48,39,50,68,61,43,46,45,50,66,57,25,46,36
2003,16,21,30,25,-4,10,1,9,12,10,,,,-26,12,-13,-4,27,12,32,46,37,25,57,43,45,73,63,39,57,48,41,54,50,30,41,36
2003,17,23,30,27,0,12,5,0,12,9,,,,-26,16,-9,-4,32,14,28,50,39,34,61,48,54,64,61,39,70,57,36,63,50,23,41,32
2003,18,21,28,25,1,19,12,-2,10,7,,,,-24,12,-11,-4,34,16,28,50,37,32,63,48,52,68,61,41,75,61,37,61,50,27,39,32
2003,19,23,30,25,3,18,10,-8,3,-2,,,,-24,10,-9,-2,28,14,27,52,39,36,61,48,45,72,61,46,81,66,36,66,52,25,45,36
2003,20,19,37,28,0,16,5,-15,-8,-11,,,,-22,10,-6,-6,23,7,30,54,41,32,55,46,46,73,63,50,75,64,37,63,50,32,41,36
2003,21,21,48,34,5,28,19,-13,12,-4,,,,0,19,10,-6,21,9,30,57,45,37,55,46,50,72,61,50,73,63,39,55,48,25,43,34
2003,22,27,39,32,21,27,25,5,12,9,,,,12,28,19,5,23,16,30,57,43,32,57,45,46,77,61,50,75,64,39,50,45,21,45,34
2003,23,25,39,32,18,28,23,-8,9,-2,,,,19,32,25,-8,28,10,30,63,46,32,55,46,48,72,59,54,70,59,48,55,52,32,45,36
2003,24,27,48,32,14,27,19,0,10,7,,,,9,30,23,-6,30,14,32,63,48,36,63,52,48,72,59,54,68,61,46,61,54,32,43,36
2003,25,27,41,32,19,43,32,9,12,10,,,,5,32,18,5,25,18,32,66,50,37,66,54,43,68,55,50,59,54,46,59,52,30,41,34
2003,26,28,36,32,21,32,28,-4,10,5,,,,9,27,19,-15,23,5,32,66,50,37,64,54,48,70,61,46,52,48,41,64,54,28,48,36
2003,27,19,34,30,16,25,19,-24,-2,-13,-11,7,-6,7,34,19,-13,28,7,32,50,43,46,68,57,48,70,59,45,61,52,39,66,54,27,55,41
2003,28,28,39,34,18,43,32,-27,-11,-18,-6,9,1,10,34,23,-2,27,14,30,52,41,46,68,59,46,77,64,41,68,55,37,68,54,41,61,48
2003,29,27,41,32,32,34,32,-33,-18,-27,-4,12,3,,,,-4,21,10,27,50,39,37,70,57,55,72,64,46,54,50,48,64,55,45,66,55
2003,30,25,36,30,25,32,32,-27,-11,-15,1,16,10,,,,-13,23,5,27,55,43,43,73,59,50,79,64,45,54,48,50,55,52,43,70,59
2003,31,19,32,27,,,,-33,-13,-27,-4,14,3,,,,-17,21,3,,,,41,59,50,,,,41,57,50,48,54,52,,,
2004,01,41,70,61,32,36,34,-40,-35,-38,-24,1,-8,-15,3,-8,,,,-20,32,10,37,52,45,41,72,55,54,70,63,41,68,55,39,55,48
2004,02,43,55,48,32,37,34,-38,3,-13,1,10,7,,,,,,,12,36,25,32,68,50,48,61,54,50,70,61,41,70,57,32,50,41
2004,03,32,54,43,32,34,32,-11,3,-6,-8,12,7,,,,,,,10,41,27,32,66,50,43,70,59,52,73,64,48,75,63,30,52,39
2004,04,30,59,43,28,34,32,-24,-8,-18,-26,-2,-11,,,,,,,21,52,36,32,64,50,50,81,68,55,68,63,45,77,63,28,50,39
2004,05,34,61,46,25,32,30,-27,-22,-26,-31,-24,-27,,,,-27,12,-8,23,54,41,43,48,46,57,82,72,54,72,63,46,79,64,25,50,37
2004,06,32,54,39,32,34,32,-26,-13,-18,-31,3,-6,,,,-20,1,-9,28,55,39,36,50,45,55,79,66,48,72,63,46,77,64,25,55,39
2004,07,30,46,36,32,36,32,-18,0,-13,-8,-2,-4,,,,-15,7,-4,28,52,37,30,55,43,54,63,57,50,66,61,55,77,66,27,57,39
2004,08,28,43,34,32,34,32,-4,14,5,-18,-8,-15,,,,-22,28,3,28,50,43,34,48,41,52,70,59,45,68,57,48,79,64,28,55,39
2004,09,32,45,36,16,32,25,0,14,9,-15,10,-2,,,,18,37,27,25,50,36,36,54,45,46,73,61,54,73,64,48,77,63,27,52,37
2004,10,32,34,32,0,21,14,3,16,10,-18,0,-9,,,,1,34,19,23,50,36,37,55,48,50,68,59,46,81,64,48,68,59,28,50,36
2004,11,32,34,32,-2,19,10,3,12,7,-13,1,-2,,,,0,37,18,30,48,41,37,59,48,45,72,61,48,82,68,48,72,59,27,50,36
2004,12,27,34,32,-2,7,3,3,12,9,-20,-2,-13,,,,7,36,19,28,46,36,34,64,52,50,75,63,55,84,70,48,75,63,32,41,36
2004,13,25,37,30,-18,-2,-8,-13,9,-4,-17,1,-6,,,,0,39,19,23,43,32,39,70,57,50,77,63,55,84,70,54,73,63,32,41,37
2004,14,27,41,32,-29,-15,-22,-15,-6,-11,-33,0,-11,,,,0,30,16,27,46,36,41,73,59,50,79,64,55,75,66,54,77,64,32,41,36
2004,15,21,39,28,-33,-20,-29,-17,-4,-8,-40,-31,-36,,,,9,32,21,32,48,39,41,70,55,54,75,66,55,79,66,52,79,64,30,39,34
2004,16,14,30,23,-35,-15,-27,-18,-2,-6,-44,-36,-42,,,,14,32,23,32,45,37,41,66,55,57,75,66,48,79,66,52,73,63,30,39,34
2004,17,21,25,23,-18,0,-9,-15,-2,-11,-47,-42,-45,,,,-4,19,10,32,50,39,45,55,48,52,75,64,55,75,64,48,79,63,27,48,34
2004,18,19,27,23,-13,7,0,-15,7,-6,-49,-17,-38,,,,-18,9,0,28,48,37,36,57,46,50,84,70,54,79,66,50,79,64,25,50,37
2004,19,16,32,27,7,19,14,-11,7,-4,-17,10,3,,,,-24,16,-2,30,46,37,37,59,48,57,84,72,50,73,63,54,79,66,39,52,45
2004,20,16,27,23,19,28,25,-13,0,-8,-11,9,0,,,,3,30,18,30,50,39,32,63,52,57,82,70,54,77,64,50,70,59,32,41,37
2004,21,16,23,21,18,25,21,-11,7,1,7,16,12,,,,1,36,21,28,50,39,46,59,52,54,81,70,52,64,59,54,77,64,30,50,39
2004,22,16,27,21,12,19,18,-18,-8,-13,-26,7,-13,,,,7,41,25,32,50,41,41,66,55,55,79,70,52,57,54,46,70,57,28,39,34
2004,23,16,28,23,16,23,21,-27,-13,-18,-27,12,-13,,,,-6,27,9,28,55,43,50,64,55,55,82,70,52,70,61,48,63,55,27,39,32
2004,24,12,28,23,-11,19,7,-13,-8,-11,-33,-13,-24,,,,-20,10,-4,30,54,43,48,64,55,57,81,70,48,73,61,39,61,50,30,41,34
2004,25,28,32,30,-31,-8,-17,-27,-6,-17,-38,10,-17,,,,-27,18,-4,30,59,45,45,64,55,63,75,70,46,73,63,43,57,50,32,54,37
2004,26,30,32,30,-33,0,-24,-31,-20,-26,-31,-9,-26,,,,-8,18,7,34,50,43,46,63,55,55,82,70,48,73,63,45,61,52,30,36,32
2004,27,25,32,30,0,10,7,-22,-2,-17,-31,-13,-24,,,,-9,16,5,32,46,39,45,70,57,57,73,66,54,68,59,36,57,46,21,34,28
2004,28,9,27,18,-8,10,5,-2,28,16,-35,-18,-29,,,,3,12,7,32,57,46,45,70,55,52,79,66,54,66,57,32,59,45,16,37,30
2004,29,18,28,23,-11,-2,-8,12,21,18,-38,-18,-31,,,,-18,5,-2,34,63,50,48,72,61,52,70,61,50,66,57,34,57,46,32,39,36
2004,30,16,32,28,-36,-4,-17,-18,14,0,-38,-13,-29,,,,-26,7,-8,41,55,50,45,72,55,46,73,59,43,70,59,45,61,52,32,34,32
2004,31,32,34,32,,,,-27,-17,-22,-17,1,-9,,,,-13,19,3,,,,48,68,57,,,,48,63,57,37,54,46,,,
2005,01,23,37,32,-9,9,3,10,25,21,5,16,10,,,,,,,9,32,21,32,64,48,43,59,52,55,63,57,43,61,52,28,54,39
2005,02,32,52,37,5,21,14,3,10,7,9,28,21,,,,,,,18,32,25,39,61,48,46,61,50,52,70,61,39,70,57,36,55,46
2005,03,32,55,41,1,12,7,-22,5,-6,23,30,27,,,,,,,7,32,23,34,61,46,45,63,52,54,64,57,52,70,59,45,57,50
2005,04,27,46,34,-4,10,3,-27,-22,-26,21,30,27,,,,,,,1,43,23,30,61,46,46,63,55,50,70,59,52,70,59,45,61,52
2005,05,30,41,36,-18,7,0,-27,-4,-15,27,32,30,,,,,,,18,52,34,32,63,50,41,68,59,46,73,59,50,63,57,41,63,52
2005,06,34,39,37,-22,5,-6,-9,3,-2,23,28,25,,,,,,,19,46,32,32,70,54,43,72,61,50,68,59,48,64,57,43,50,46
2005,07,32,45,37,-4,5,1,-13,-6,-8,10,23,16,,,,,,,16,48,32,39,72,55,46,73,63,46,66,57,50,66,59,36,55,48
2005,08,28,46,34,0,23,9,-15,-9,-11,-24,19,-4,,,,,,,19,50,34,45,70,59,50,77,64,52,72,59,43,73,61,34,57,46
2005,09,32,41,34,16,28,25,-20,-8,-13,-42,-15,-35,,,,,,,19,50,36,39,73,59,54,79,68,54,72,61,48,79,64,43,55,48
2005,10,28,46,34,12,30,23,-20,-2,-17,-47,-42,-44,,,,,,,25,41,32,43,73,59,54,81,66,52,72,61,50,77,63,34,61,48
2005,11,28,46,34,23,30,28,-11,0,-6,,,,,,,,,,16,41,32,41,73,61,52,68,59,50,70,59,45,73,59,45,57,48
2005,12,30,36,32,12,23,21,-11,3,-6,,,,,,,,,,18,41,32,52,68,59,55,75,64,52,66,59,46,79,63,39,54,46
2005,13,30,34,32,3,18,9,-8,7,5,,,,,,,,,,16,43,32,46,73,59,54,79,68,46,73,61,50,79,64,36,52,43
2005,14,28,39,32,-4,7,3,-9,16,1,-49,3,-18,,,,,,,18,43,32,45,52,48,52,79,66,48,77,64,50,77,64,32,59,45
2005,15,28,34,32,3,16,10,-2,16,1,-40,-26,-35,,,,,,,19,43,32,37,63,52,52,79,66,50,75,63,46,66,55,37,61,50
2005,16,21,41,32,-4,18,10,1,16,10,,,,,,,,,,18,32,27,45,52,48,52,79,63,50,70,59,45,68,57,34,61,48
2005,17,12,34,23,-6,16,7,-2,16,9,,,,,,,,,,12,25,19,45,59,52,52,72,61,55,68,59,41,63,54,41,55,46
2005,18,27,34,32,1,32,18,7,12,10,,,,,,,,,,3,30,19,43,68,57,48,52,50,52,70,61,32,63,46,36,48,45
2005,19,25,34,30,5,28,19,-2,9,3,,,,,,,,,,12,48,32,45,66,57,48,59,52,48,59,55,32,54,43,36,50,43
2005,20,27,32,30,10,25,19,-18,1,-11,,,,,,,,,,21,50,37,43,57,50,46,64,55,43,68,57,43,54,48,34,46,41
2005,21,27,32,30,-2,14,5,1,28,19,,,,,,,,,,32,57,46,39,59,50,48,66,57,43,73,61,48,61,54,41,54,46
2005,22,21,32,30,-6,1,0,-13,27,9,,,,,,,,,,30,57,45,39,64,52,43,68,57,45,73,61,45,64,55,39,50,45
2005,23,16,28,23,-8,14,3,-38,-13,-27,,,,,,,,,,34,48,41,37,70,55,43,66,55,48,73,59,45,59,50,39,48,43
2005,24,27,32,28,-9,1,-4,-38,-9,-24,,,,,,,,,,32,61,48,41,70,57,50,64,57,45,73,61,39,55,50,39,50,45
2005,25,23,34,30,-9,12,-2,-11,10,5,,,,,,,,,,32,63,48,45,68,57,52,75,61,48,73,63,37,59,46,32,50,41
2005,26,19,36,32,1,25,12,-11,12,1,,,,,,,,,,32,66,50,45,75,59,48,73,63,46,77,64,37,59,48,32,52,43
2005,27,12,32,21,7,25,16,-22,7,-2,,,,,,,,,,32,66,50,48,68,59,46,79,64,48,75,61,36,63,50,32,43,36
2005,28,21,25,23,5,23,14,-26,-18,-22,,,,,,,,,,34,68,55,43,73,59,48,79,64,50,66,59,41,55,50,32,37,34
2005,29,3,25,18,9,23,18,-24,7,-13,,,,,,,,,,34,72,57,46,70,61,48,75,64,41,61,54,37,57,48,32,41,36
2005,30,5,21,14,16,32,25,-8,9,0,,,,,,,,36,,34,66,52,48,61,54,55,64,59,39,61,50,36,50,45,32,41,36
2005,31,7,14,10,,,,-8,7,0,,,,,,,16,32,25,,,,46,55,50,,,,37,57,48,32,46,37,,,
2006,01,34,39,37,-15,9,-6,-15,-2,-8,-13,-2,-9,-36,-15,-24,-22,16,0,23,39,30,30,55,45,34,66,54,50,57,54,41,68,55,39,59,48
2006,02,28,46,36,-17,1,-9,-33,-15,-26,-17,-6,-11,-42,-8,-24,-6,25,10,5,37,27,28,57,45,32,52,45,50,63,55,43,70,59,32,61,46
2006,03,27,48,34,-20,-2,-11,-36,-26,-33,-18,-9,-15,-29,-4,-17,0,23,12,27,45,34,34,57,48,30,46,39,43,70,59,45,68,59,34,66,50
2006,04,30,50,39,-24,-9,-17,-26,5,-8,-18,-9,-15,-9,10,1,-6,32,10,21,34,30,30,55,45,36,54,45,54,72,61,50,66,59,39,55,46
2006,05,32,48,37,-11,1,-6,5,21,14,-20,-6,-15,7,32,21,-6,21,9,9,32,25,30,55,45,32,64,50,54,70,61,45,66,57,41,61,52
2006,06,28,46,34,-15,1,-8,3,36,19,-13,-6,-9,14,27,21,-6,19,10,19,37,30,32,55,45,37,66,55,52,63,57,45,70,54,34,64,48
2006,07,32,45,37,-18,1,-9,21,32,27,-9,9,1,-6,21,10,-6,16,7,10,46,32,30,61,45,50,66,59,54,68,61,43,63,54,34,63,48
2006,08,30,36,32,1,18,5,18,28,23,-18,-4,-13,-8,23,10,-22,3,-4,28,43,34,32,57,48,43,73,61,52,73,64,36,68,55,39,61,48
2006,09,18,32,28,10,18,14,16,28,23,-22,-15,-20,10,41,25,-33,-2,-18,32,43,36,32,61,48,50,75,63,52,79,68,52,63,57,32,63,46
2006,10,16,39,27,-4,12,9,7,19,10,-22,-2,-13,21,46,28,-38,9,-15,16,32,28,32,61,48,43,72,59,55,72,64,46,66,57,36,63,48
2006,11,23,30,28,-15,3,-8,9,19,14,-4,5,1,21,32,28,-33,16,-8,9,39,27,34,61,46,50,73,64,52,75,64,50,57,54,36,63,48
2006,12,21,32,28,-20,-6,-15,-22,9,-13,-22,0,-11,7,32,25,-31,21,-6,19,37,30,32,63,50,50,70,59,54,64,59,43,54,52,36,57,46
2006,13,16,32,27,-17,1,-9,-18,-2,-6,-27,-13,-20,9,34,23,-27,19,-2,12,32,23,36,68,54,50,79,64,50,64,55,39,63,52,32,66,48
2006,14,28,32,30,-13,0,-8,-6,23,9,-31,-24,-27,5,28,18,-29,18,-2,5,30,19,39,70,54,52,79,64,50,63,55,50,63,55,41,68,54
2006,15,23,28,27,-13,14,1,19,43,32,-35,-27,-31,12,32,23,-29,18,-4,-2,34,21,39,66,54,55,66,61,50,57,54,50,59,54,45,61,54
2006,16,19,37,28,10,16,14,9,34,23,-35,-20,-29,1,23,14,-27,5,-6,12,45,32,39,59,48,55,68,61,50,63,55,45,59,52,46,57,52
2006,17,25,36,30,10,19,14,3,12,9,-31,-20,-26,14,32,25,-22,25,1,18,43,32,37,57,46,50,68,61,50,68,57,43,52,48,41,61,50
2006,18,19,37,28,-4,18,10,1,12,7,-33,-13,-20,18,37,28,0,25,16,19,45,32,41,57,50,46,72,59,50,66,57,43,61,50,36,61,48
2006,19,23,46,30,-18,-4,-11,-8,3,-2,-40,-26,-35,14,28,23,0,27,16,28,45,36,37,64,54,54,68,61,43,72,61,39,54,48,36,55,45
2006,20,21,32,28,-6,3,0,-8,1,-2,-26,-17,-20,10,25,18,5,28,21,25,48,37,46,63,54,45,70,57,48,77,63,43,54,46,36,59,48
2006,21,16,30,25,-4,5,1,-6,10,5,-33,-11,-18,-17,10,0,0,30,19,28,52,41,41,54,48,45,72,57,54,75,63,36,59,48,45,55,50
2006,22,25,30,28,-15,5,0,-6,9,1,-35,-22,-27,-18,10,-2,21,32,27,32,50,39,34,66,55,43,70,59,46,75,64,39,57,50,41,52,46
2006,23,27,30,28,-18,-2,-8,-8,10,1,-38,-27,-33,-6,7,1,21,30,25,34,45,39,43,68,57,48,68,61,48,77,66,32,63,50,32,50,43
2006,24,25,30,28,-8,0,-2,-11,-2,-8,-44,-36,-40,-11,18,3,12,32,23,30,46,37,39,73,59,45,70,55,55,73,63,46,55,52,28,55,37
2006,25,16,28,25,-29,1,-15,-11,3,-6,-47,-38,-44,0,21,12,0,28,19,23,48,36,46,72,61,50,61,54,54,66,59,45,57,50,32,55,41
2006,26,10,25,19,-33,-22,-29,-8,5,-2,-47,-40,-44,-18,10,0,-8,25,9,23,48,37,39,57,54,46,68,57,50,66,59,39,61,50,34,52,41
2006,27,12,23,19,-35,-13,-27,-8,3,-2,-44,-36,-40,-26,-2,-13,-11,28,10,28,48,37,32,64,52,52,70,61,45,77,63,36,59,48,34,48,41
2006,28,16,25,21,-13,5,0,1,16,10,-36,-18,-27,-36,-2,-20,-11,25,9,25,43,32,36,73,57,54,72,63,50,63,57,34,61,46,32,39,36
2006,29,10,25,19,0,9,5,-6,3,-2,-33,-15,-24,,,,-15,32,12,23,46,36,41,64,55,48,61,55,46,54,50,34,64,50,28,39,34
2006,30,-2,21,12,-13,1,-6,-8,3,-2,-29,-15,-20,,,,10,43,28,27,52,41,37,63,52,48,64,55,46,63,54,41,61,52,27,45,34
2006,31,-11,9,-2,,,,-11,-2,-8,-24,-17,-18,,,,14,45,30,,,,39,64,55,,,,41,66,57,45,59,50,,,
2007,01,30,48,37,12,23,21,-13,1,-8,-9,1,0,12,28,23,-40,-8,-26,7,39,27,32,66,50,45,75,61,55,79,70,52,70,61,36,63,52
2007,02,32,54,43,-4,12,3,-13,21,3,-13,0,-6,1,23,12,-36,-6,-20,5,37,27,39,64,54,50,70,63,57,81,72,50,68,61,41,63,52
2007,03,32,50,39,-9,9,-4,19,25,23,-20,-2,-8,0,14,7,-31,0,-15,21,43,32,39,63,48,46,81,64,54,81,70,52,70,61,37,64,52
2007,04,32,43,36,-11,7,-4,1,21,12,-31,-18,-24,-6,14,3,-17,-6,-8,18,48,32,37,46,43,54,68,61,52,77,64,55,61,57,41,63,48
2007,05,34,46,39,-13,7,0,1,27,14,-31,-20,-27,-11,12,-4,-33,-4,-15,23,54,39,32,57,45,48,63,55,48,75,64,54,55,54,39,57,46
2007,06,32,52,39,-9,5,0,7,19,14,-26,-20,-22,-15,21,7,-9,-4,-8,32,54,45,39,52,45,46,54,52,55,66,61,52,63,55,37,63,48
2007,07,34,55,45,-18,-4,-13,9,27,18,-40,-26,-33,-9,19,9,-27,7,-9,28,54,39,34,52,43,43,66,55,52,73,63,46,64,55,43,61,54
2007,08,46,63,55,-17,3,-8,21,25,23,-42,-36,-40,18,23,19,-9,10,1,30,55,41,32,55,45,45,75,63,50,79,64,39,68,55,48,55,52
2007,09,34,57,52,-2,12,3,1,23,14,-40,-4,-24,0,19,10,-20,9,-4,27,46,37,30,59,46,54,66,61,50,73,63,39,72,57,43,59,48
2007,10,30,46,36,-17,0,-9,-9,1,-4,-4,7,3,-8,18,5,-24,3,-9,30,45,36,37,52,45,46,73,57,54,64,57,43,72,57,37,64,52
2007,11,32,43,37,-24,-6,-15,-9,1,-6,1,18,10,-13,12,-4,-26,1,-11,32,45,36,32,45,39,50,68,55,48,72,61,50,61,55,46,68,55
