#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 948: Mt. Ryan, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mt. Ryan (948) 
# Alaska  SNOTEL Site - 2800 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:31 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
1993,08,18,27,23,12,32,28,-8,1,-4,14,21,19,10,23,16,12,23,18,23,37,30,32,41,36,39,52,45,50,63,57,41,57,50,41,55,48
1993,09,18,19,19,12,16,16,-9,-4,-8,9,14,12,10,23,16,9,23,14,23,46,32,32,46,36,48,63,54,54,66,59,45,57,52,34,39,37
1993,10,14,18,16,10,16,14,-8,-4,-6,10,16,16,12,23,18,10,25,16,28,45,37,32,50,39,43,54,48,50,70,61,45,59,52,34,46,41
1993,11,9,19,16,0,14,9,-13,0,-11,7,16,12,12,21,18,9,21,14,28,39,32,34,55,45,46,66,55,59,77,68,41,55,48,34,39,37
1993,12,9,19,14,1,9,3,-15,-4,-9,21,27,23,10,23,18,7,28,16,28,48,36,41,61,50,54,66,61,59,79,72,45,61,54,36,41,37
1993,13,19,27,25,0,9,5,-15,-8,-11,12,30,18,18,34,27,5,19,10,32,46,37,46,57,52,55,70,64,59,79,70,46,61,54,39,57,50
1993,14,14,28,21,1,10,7,-20,7,-17,-8,14,1,32,37,34,5,32,16,32,39,34,41,63,52,48,72,59,63,82,70,43,61,52,41,54,46
1993,15,5,18,12,3,10,7,-20,9,-6,-2,19,9,19,32,25,10,23,16,34,52,41,46,64,55,46,66,55,54,77,63,37,55,46,30,43,36
1993,16,1,16,9,-2,9,3,-6,12,7,21,28,27,18,25,21,16,23,18,36,52,43,39,59,50,48,66,54,54,72,63,41,59,50,23,27,25
1993,17,0,12,5,-8,0,-4,-2,10,5,-9,25,5,19,32,25,18,25,21,32,48,39,37,57,48,48,66,55,55,72,66,37,64,50,21,28,27
1993,18,-2,9,3,-9,-6,-9,3,7,5,-24,-18,-22,19,34,25,19,30,23,32,52,41,39,54,48,43,55,48,52,66,61,46,64,55,30,32,32
1993,19,-2,7,3,-9,-2,-6,-2,5,1,-27,-24,-26,21,28,25,18,32,23,32,43,36,32,52,43,39,52,45,52,66,59,46,64,55,37,43,41
1993,20,3,16,7,-2,21,10,-18,-4,-6,-31,-24,-27,12,25,16,19,36,27,30,46,37,23,39,32,45,59,52,48,64,55,41,45,43,23,41,32
1993,21,5,16,10,21,28,25,-13,-6,-9,-33,-24,-27,9,25,18,23,34,30,32,45,39,32,48,39,48,63,55,48,66,57,36,39,37,19,32,27
1993,22,1,10,7,28,39,32,-18,-8,-13,-26,-18,-22,12,28,21,3,25,19,28,39,32,39,59,50,46,63,52,48,66,59,36,39,37,19,32,27
1993,23,-4,12,5,32,37,34,-13,3,-4,-22,-17,-18,9,12,10,-6,14,3,25,39,32,41,59,48,45,61,54,52,54,52,41,55,50,19,32,27
1993,24,10,32,23,28,37,32,-18,3,-8,-22,18,-18,5,18,12,3,18,10,21,32,28,39,63,52,46,63,55,50,72,61,30,61,45,16,32,23
1993,25,28,37,32,19,32,27,-15,-9,-13,-4,1,-2,10,23,18,5,27,18,21,30,25,39,57,48,50,61,55,52,70,63,41,59,48,16,28,21
1993,26,23,36,32,21,28,25,-6,3,0,-2,27,5,18,27,21,18,28,21,23,37,30,37,48,41,46,61,54,52,73,63,37,59,50,14,25,19
1993,27,10,23,18,19,27,23,12,21,16,5,19,9,16,27,21,16,37,27,27,43,34,39,61,50,54,70,63,52,75,63,41,63,52,21,25,23
1993,28,-2,14,5,16,23,19,16,23,21,-11,9,-2,16,36,27,23,45,32,34,54,45,45,61,55,54,72,63,50,70,55,43,54,46,19,23,21
1993,29,-2,9,1,9,19,14,16,23,19,-26,-8,-17,,,,28,48,34,32,50,39,39,61,54,52,70,61,48,57,52,45,54,48,21,41,32
1993,30,-6,3,-2,10,32,18,18,23,19,-36,-27,-33,,,,30,43,36,32,46,37,45,63,55,52,70,61,48,66,55,41,54,46,,,
1993,31,-8,1,-2,,,,10,16,14,-42,-38,-40,,,,28,43,32,,,,43,66,55,,,,55,66,59,43,50,46,,,
1994,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,66,59,39,52,45
1994,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,73,66,39,54,45
1994,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,79,68,39,54,46
1994,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,84,75,34,45,37
1994,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,86,73,32,203,48
1994,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,70,61,34,50,41
1994,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,64,57,34,43,37
1994,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,77,70,27,43,34
1994,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,77,68,27,46,37
1994,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,64,57,32,41,36
1994,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,63,54,30,50,39
1994,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,52,46,30,43,36
1994,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,68,55,34,43,37
1994,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,57,50,32,43,36
1994,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,68,59,30,43,34
1994,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,66,57,30,48,36
1994,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,59,50,28,39,32
1994,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,59,50,32,48,39
1994,19,,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,55,48,32,48,39
1994,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,52,43,34,50,41
1994,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,41,36,30,48,37
1994,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,43,36,32,48,39
1994,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,52,41,30,39,34
1994,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55,48,25,32,30
1994,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,70,59,18,39,30
1994,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,70,61,36,46,41,25,34,28
1994,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,64,59,32,37,32,23,30,27
1994,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,75,66,30,43,36,25,32,28
1994,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,79,68,34,59,45,25,34,30
1994,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,82,73,36,61,50,23,39,32
1994,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,81,72,41,54,46,,,
1995,01,32,45,36,18,,50,0,14,7,27,36,32,-2,14,5,21,25,23,18,32,25,,,,39,,,52,,,43,55,48,36,43,37
1995,02,32,46,39,32,43,39,14,27,21,25,34,30,12,19,16,18,25,21,25,39,32,,,,45,,,50,,,41,52,46,32,36,32
1995,03,34,39,36,1,,,-4,25,12,21,30,25,16,28,23,18,23,19,25,41,32,39,57,46,46,,,57,,,43,50,45,32,45,37
1995,04,32,45,37,-9,3,-2,,,,21,27,23,30,39,32,7,21,16,25,50,34,36,,,45,,,46,,,41,46,43,37,48,41
1995,05,32,45,36,-9,,77,,,,21,27,23,23,37,32,7,16,10,21,45,32,41,,,37,,,55,,,41,55,46,34,43,39
1995,06,25,37,32,-4,10,5,,,,16,21,19,23,32,27,5,23,12,16,203,41,43,,,54,,,54,,,46,66,57,36,55,45
1995,07,14,30,23,-9,-2,-6,,,,3,19,12,16,32,23,1,18,9,10,43,21,39,,,50,,,48,,,50,68,59,41,59,48
1995,08,12,,82,12,21,18,7,,55,-2,3,1,9,21,14,-2,16,7,19,46,36,54,72,64,46,,,50,,,50,70,59,41,59,50
1995,09,14,27,18,9,21,18,-8,14,3,-4,0,0,10,16,14,-17,3,-2,-31,41,23,52,,79,57,,,52,,,46,66,54,43,63,52
1995,10,18,,91,5,10,9,-9,14,0,-9,-2,-6,7,14,12,-24,,,-35,41,-2,52,,70,50,,,52,,,45,66,54,43,55,48
1995,11,27,39,32,5,9,7,12,23,18,-11,-6,-9,12,19,18,-27,,,-33,46,0,52,,,50,,,52,,,50,63,54,43,54,48
1995,12,19,32,25,-2,9,7,14,19,16,-13,-4,-8,-2,12,7,-27,,,-29,45,-2,45,,,59,,,57,,,46,59,50,39,54,46
1995,13,18,21,19,-9,9,-2,7,14,12,-9,-2,-6,-2,10,3,-27,,,-31,43,1,41,,,48,,,52,,,43,55,48,39,50,43
1995,14,18,23,19,9,19,16,7,14,10,-9,5,-2,-2,10,3,-18,,,-35,43,-8,32,,,50,,,45,,,39,48,43,36,55,45
1995,15,14,25,19,5,18,12,0,3,1,3,18,10,-4,7,1,-9,,,-33,45,-2,32,,,45,,,50,,,41,57,46,36,52,45
1995,16,12,,,7,27,19,-4,3,0,18,27,21,-17,,,5,43,30,-22,41,-9,36,,,48,,,55,,,45,59,50,41,66,54
1995,17,12,,,-9,3,-6,-8,3,-2,10,25,16,-18,,,-4,12,5,-31,45,16,34,,48,52,,,52,,,46,61,50,48,64,57
1995,18,10,,,-13,-2,-8,-6,0,-4,10,19,14,-20,,,0,25,10,-31,46,10,43,,,48,,,52,,,41,48,45,50,64,55
1995,19,,,,-4,3,0,-6,16,3,18,28,23,-11,,,-4,10,3,-27,46,37,39,,,52,,,52,,,41,54,46,50,64,57
1995,20,,,,-15,-2,-9,-9,16,7,21,32,27,-17,,19,-18,,7,32,48,39,23,,,50,,,52,,,39,55,48,57,70,61
1995,21,5,,,-22,-8,-18,-9,1,-4,9,34,25,-17,,-2,,,,36,50,41,32,,,54,,,45,,,43,61,52,48,64,55
1995,22,5,,,,,,,,,-2,9,3,-13,10,-4,,,,32,41,36,34,,68,45,,,39,,,45,61,50,46,61,52
1995,23,23,,,,,,,,,-18,,34,-17,1,-9,,,,32,46,39,45,,75,41,,,37,,,41,52,45,45,61,52
1995,24,21,,,-11,,,0,14,7,,,,-11,7,-4,,,,32,48,41,43,,,41,,,41,,,39,55,46,43,54,48
1995,25,10,,37,-6,,23,5,10,7,,,,0,14,7,-9,12,3,34,46,39,39,,,39,,,41,,,41,55,46,39,45,41
1995,26,,,,3,10,7,7,14,9,,,,18,30,25,7,28,14,30,45,36,46,,,46,,,,,,39,52,46,36,41,37
1995,27,,,,-9,3,-2,12,23,19,,,,21,32,27,12,30,23,,,,45,,,54,,,45,66,55,45,57,52,34,48,39
1995,28,27,,,-20,,79,18,27,23,7,,,23,30,27,25,41,32,23,,59,41,,,55,,,50,72,59,45,48,46,28,39,32
1995,29,7,,,,,,5,19,10,-8,203,32,,,,19,39,28,,,,41,,,54,,,48,63,54,41,46,45,28,37,32
1995,30,3,,32,-2,,,,,,-2,50,18,,,,18,32,25,,,,39,,,48,,,46,57,52,39,50,45,28,39,34
1995,31,9,21,18,,,,23,30,27,1,14,7,,,,21,30,23,,,,39,,,,,,46,64,54,39,45,43,,,
1996,01,28,43,34,21,27,25,-24,-18,-22,10,18,14,-15,-4,-9,12,27,19,-9,7,0,27,36,32,37,54,46,48,61,54,39,41,41,39,59,50
1996,02,28,32,32,14,19,18,-26,-22,-24,14,23,21,-22,-11,-17,10,32,19,,,,27,41,34,39,52,46,48,68,55,37,48,41,46,59,54
1996,03,30,34,32,5,16,9,-29,-18,-24,18,21,19,,,,12,28,18,1,23,12,28,39,34,32,46,41,52,68,59,37,55,45,32,50,43
1996,04,21,34,28,-2,9,3,-29,-22,-27,7,18,12,-22,-11,-18,5,19,14,19,45,32,32,43,37,37,55,48,50,66,55,39,57,48,34,52,43
1996,05,18,30,23,-6,3,-2,-18,-4,-9,-11,1,-6,-9,28,14,5,21,12,28,45,34,32,46,39,50,66,59,52,68,63,37,57,45,36,63,50
1996,06,21,34,27,-4,7,0,-2,1,0,-22,-15,-18,-11,16,1,7,19,14,12,28,21,30,43,36,41,63,54,55,73,64,39,54,45,41,59,50
1996,07,25,32,28,-2,10,5,-4,5,1,-27,-24,-26,-9,10,-2,9,28,16,7,23,16,32,48,41,43,59,52,55,75,68,41,52,45,39,57,46
1996,08,25,32,28,0,14,7,-8,0,-4,-29,-22,-26,-6,5,0,-4,19,10,7,27,16,39,50,46,45,59,52,48,59,52,39,45,41,32,46,39
1996,09,23,28,27,-2,9,1,-2,3,0,-29,-26,-27,,,,-6,10,1,18,30,25,39,52,46,39,50,45,46,64,55,41,48,45,32,39,36
1996,10,21,30,25,-6,3,-2,-6,1,-2,-27,-17,-22,-13,0,-9,-9,5,-4,16,36,27,36,57,46,37,54,46,50,63,57,45,55,48,32,43,36
1996,11,19,25,23,-11,1,-4,-13,3,-4,-18,-6,-11,-8,5,-2,-6,23,9,21,39,30,39,52,48,45,59,54,48,63,55,48,59,54,32,50,39
1996,12,18,28,21,-11,-2,-6,-13,-9,-11,-9,-2,-4,0,25,14,12,23,18,,,,37,57,50,45,64,55,43,59,50,46,63,55,32,45,37
1996,13,16,23,19,-6,5,0,-15,-9,-11,-15,-9,-11,19,32,25,23,27,25,14,34,25,30,41,36,48,63,54,41,48,43,46,61,52,30,32,32
1996,14,14,32,21,-6,9,0,-13,-9,-11,-9,0,-6,14,19,18,14,27,23,7,16,12,30,43,37,50,64,57,46,59,52,46,59,52,30,34,32
1996,15,16,25,18,-4,12,1,-15,-9,-13,-11,1,-4,9,19,12,-6,14,5,7,30,19,32,45,39,50,70,59,46,59,54,46,54,50,28,52,39
1996,16,7,21,16,0,14,5,-18,-9,-15,-8,0,-4,7,14,10,-6,21,5,16,43,30,32,45,39,50,70,61,48,64,55,41,50,46,37,45,41
1996,17,5,25,12,3,18,9,-17,-9,-13,-2,5,1,3,23,14,-6,12,5,27,52,36,30,39,34,55,72,64,54,70,59,39,57,48,37,57,46
1996,18,14,23,16,7,21,12,-15,-6,-13,-8,3,0,-18,3,-9,-8,9,0,25,45,34,25,43,36,52,72,61,54,70,63,32,55,48,28,34,32
1996,19,12,18,14,5,21,14,5,19,10,1,10,7,-22,-8,-18,-2,23,10,28,50,41,34,48,41,54,70,64,52,68,63,32,54,41,27,32,28
1996,20,,,,5,16,10,0,19,10,-2,10,5,-22,-11,-18,9,32,18,32,50,39,34,55,45,54,68,59,50,61,55,32,45,37,23,32,28
1996,21,10,23,16,1,14,7,10,21,16,-2,7,3,-24,-9,-20,12,28,19,28,43,37,39,61,52,45,64,57,52,61,57,30,43,36,23,32,27
1996,22,16,23,19,0,9,3,23,28,27,-17,-2,-11,,,,19,37,28,18,32,27,45,68,57,55,68,63,54,68,63,37,57,48,23,32,28
1996,23,19,27,23,0,7,3,21,25,23,-11,-8,-9,-18,16,0,21,36,30,10,18,14,46,59,54,52,72,63,57,72,66,37,57,50,21,34,28
1996,24,18,30,25,-6,5,0,23,27,25,-17,-9,-13,16,28,21,21,32,30,16,34,27,43,61,54,45,61,52,50,66,59,43,55,48,28,41,32
1996,25,12,18,16,-2,7,1,25,32,28,-11,-4,-8,16,23,19,21,30,28,16,41,28,39,61,48,50,66,57,45,61,54,30,43,36,25,32,28
1996,26,-2,12,7,1,9,5,21,28,25,-9,3,-4,16,30,21,14,25,19,23,46,34,37,45,41,45,61,52,43,59,50,27,43,36,27,36,30
1996,27,5,25,16,0,7,5,1,25,14,3,18,10,28,41,32,14,32,23,30,45,34,36,55,46,45,59,52,50,68,59,32,50,41,25,30,27
1996,28,25,32,28,-11,1,-8,0,7,1,,,,32,37,34,16,30,23,32,48,39,41,66,54,43,50,46,48,64,57,36,57,46,21,27,25
1996,29,28,36,32,-17,-13,-15,-2,3,0,18,25,23,25,30,28,10,25,18,30,46,34,39,54,46,43,48,45,43,50,46,39,63,48,19,23,23
1996,30,32,37,34,-15,-9,-11,5,10,9,12,18,16,,,,7,19,16,21,36,30,45,59,52,45,57,50,46,57,52,39,54,46,19,32,25
1996,31,27,37,32,,,,12,19,16,-6,10,0,,,,1,16,9,,,,50,63,57,,,,45,61,50,34,50,43,,,
1997,01,14,28,19,12,21,18,-13,-6,-9,-29,-18,-24,7,16,10,-13,1,-6,1,21,10,34,50,41,36,54,43,59,73,68,48,63,54,41,54,46
1997,02,14,30,23,9,12,10,-8,0,-2,-29,-22,-26,,,,-9,7,-4,7,32,21,32,48,39,48,68,59,57,70,64,55,68,61,39,52,45
1997,03,16,34,27,12,21,14,-6,7,0,-27,-26,-27,23,32,28,-6,12,1,23,37,30,36,43,39,57,72,66,50,66,61,57,70,63,41,57,48
1997,04,19,37,28,7,21,12,-18,-9,-13,-29,-22,-26,27,34,32,,,,27,41,32,25,46,39,57,73,66,48,70,61,57,75,66,41,57,48
1997,05,21,37,28,3,12,9,-22,-13,-18,-38,-33,-36,25,32,28,-4,12,3,30,48,37,25,36,32,48,70,64,52,70,63,50,52,50,41,59,46
1997,06,9,27,18,-4,18,1,-15,5,-11,-33,-20,-27,19,28,25,,,,32,52,43,32,46,41,48,66,59,48,64,55,52,63,55,43,59,52
1997,07,7,23,16,-9,1,-8,3,16,12,-22,-9,-17,19,30,23,1,18,7,32,46,37,32,50,41,46,66,55,50,68,59,52,59,54,45,64,55
1997,08,10,23,19,-8,10,3,9,16,12,-13,10,0,18,25,21,-2,16,5,34,48,41,34,50,43,41,46,43,48,57,52,55,68,63,45,63,50
1997,09,3,16,9,10,19,16,7,16,12,27,32,28,19,27,23,-4,12,1,32,45,37,39,54,46,41,48,43,54,64,59,50,64,55,41,57,46
1997,10,12,21,18,12,19,16,3,12,7,19,27,23,12,28,21,-2,19,7,28,45,36,39,48,43,48,64,57,48,61,55,52,64,59,43,50,45
1997,11,10,14,12,9,16,12,1,7,3,21,32,25,1,16,10,3,25,14,18,32,25,41,55,50,46,66,57,48,64,55,48,64,57,39,48,43
1997,12,9,14,10,7,18,12,-8,1,-2,25,32,28,-2,7,1,9,27,16,19,36,30,34,41,37,48,66,55,48,55,52,45,54,48,36,46,39
1997,13,7,12,9,12,27,19,-13,-2,-8,21,30,25,,,,7,16,12,9,28,21,32,48,37,46,61,54,43,55,50,45,55,50,34,52,43
1997,14,5,10,7,23,32,28,3,12,7,27,32,28,,,,3,18,10,9,19,14,32,37,34,43,57,50,48,61,57,46,64,57,36,55,46
1997,15,1,12,5,23,32,30,,,,19,30,25,,,,-11,3,-2,1,21,14,30,54,41,43,54,50,54,66,61,39,46,43,36,54,46
1997,16,1,16,9,14,34,27,7,18,10,10,19,16,5,14,9,-9,1,-6,5,21,14,32,48,43,45,61,54,50,70,57,37,45,43,36,52,46
1997,17,1,18,5,12,23,18,5,18,10,9,16,12,3,16,9,-6,10,0,10,25,18,32,48,41,50,70,61,50,70,57,36,50,41,32,52,43
1997,18,0,14,3,0,12,5,-2,9,3,0,9,5,5,19,9,-6,25,9,10,27,19,41,61,52,52,70,59,48,57,54,37,50,45,32,43,36
1997,19,1,16,9,3,9,7,,,,-8,0,-2,7,27,18,0,23,9,12,28,21,41,57,50,48,59,54,46,63,54,37,50,45,32,43,37
1997,20,3,14,7,-4,0,-2,-6,1,-4,-13,-8,-11,19,32,25,5,14,9,19,32,27,36,54,45,50,63,55,46,66,57,43,59,50,32,46,39
1997,21,-2,12,5,-2,3,0,-4,14,3,-15,-6,-8,25,37,32,1,21,10,25,45,36,36,46,41,52,70,63,48,66,57,48,59,55,39,52,45
1997,22,-4,5,0,1,9,5,-2,12,5,-17,-8,-11,23,36,32,-9,9,0,32,52,41,32,39,36,48,70,57,54,66,59,46,59,50,45,61,52
1997,23,-13,0,-8,1,9,5,16,25,19,-9,7,0,18,27,23,-13,5,-4,32,50,43,32,45,39,55,70,64,55,70,63,43,57,50,45,59,50
1997,24,-17,-2,-11,9,16,12,18,28,23,-17,-4,-9,25,30,27,-6,12,1,39,59,46,36,52,46,59,72,66,52,66,59,46,63,54,39,54,45
1997,25,-13,3,-8,1,12,7,9,21,16,-20,-9,-17,21,32,27,-6,10,1,39,52,45,36,54,46,57,75,68,48,63,54,41,54,46,37,55,45
1997,26,-9,5,0,-2,5,1,1,10,5,-17,5,-4,0,19,10,-6,16,5,36,50,43,46,63,55,55,72,64,50,57,54,41,52,45,37,46,43
1997,27,5,27,18,0,1,1,3,14,9,1,10,5,-9,3,-4,-2,16,7,37,52,45,45,68,59,52,68,63,46,61,55,39,43,41,32,36,34
1997,28,23,32,27,-8,0,-4,-6,14,7,10,21,16,-11,-2,-8,-4,23,7,37,52,45,41,63,54,55,73,66,46,61,55,39,57,48,32,46,37
1997,29,23,28,25,-15,0,-8,-13,-8,-9,19,30,25,,,,0,25,12,34,50,43,30,39,34,63,77,72,46,66,59,45,64,54,30,41,34
1997,30,16,23,21,-15,-11,-13,-13,-8,-9,18,25,23,,,,3,27,14,32,48,37,32,43,37,63,79,72,50,68,59,43,63,54,27,39,32
1997,31,10,18,12,,,,-17,-11,-15,,,,,,,3,27,14,,,,32,50,39,,,,48,63,54,37,52,45,,,
1998,01,23,32,28,14,25,19,0,10,7,-22,-15,-18,18,28,25,-2,9,3,21,36,28,28,34,32,37,50,43,50,64,57,50,66,59,39,50,43
1998,02,25,32,28,19,27,23,3,12,7,-24,-17,-22,23,28,25,0,14,7,21,39,32,27,32,30,45,61,54,50,75,64,45,48,46,39,50,45
1998,03,27,32,28,21,30,28,7,30,18,-17,-6,-11,19,30,23,0,19,7,25,43,32,25,36,32,43,59,50,59,79,72,46,54,48,37,55,45
1998,04,23,30,27,21,30,25,25,32,28,-13,-2,-8,19,30,23,3,18,9,25,43,34,32,48,41,41,63,52,57,81,68,45,54,50,41,61,48
1998,05,21,28,25,18,27,23,21,23,21,-15,-6,-11,12,25,18,1,12,7,28,43,34,32,50,41,54,66,61,48,64,57,39,48,43,39,52,46
1998,06,21,28,25,25,32,30,12,19,16,-15,-2,-8,3,14,9,0,16,7,28,48,36,32,45,36,54,66,61,43,50,46,39,52,45,37,48,41
1998,07,19,25,23,27,32,28,9,14,10,0,10,5,-6,0,-4,1,21,10,25,39,32,32,48,39,48,72,61,48,64,55,41,52,45,37,54,45
1998,08,19,27,23,28,41,34,7,12,9,9,18,12,-9,0,-6,3,21,12,23,41,32,32,52,43,45,52,48,52,66,59,41,45,43,39,57,48
1998,09,14,25,19,32,41,37,9,21,14,10,19,14,-8,5,0,0,18,9,30,43,36,32,45,39,39,48,43,52,63,55,43,54,46,39,54,46
1998,10,12,25,16,25,36,30,14,23,19,5,14,9,9,21,16,0,19,7,30,39,34,30,41,34,45,57,50,48,63,54,43,55,48,36,52,41
1998,11,10,23,16,25,32,30,7,23,18,-8,12,1,5,30,18,5,30,18,25,39,30,32,43,36,45,59,50,46,63,54,43,45,43,32,39,36
1998,12,5,12,10,19,28,23,-11,0,-6,-24,-8,-17,-8,1,-2,12,32,21,21,39,30,32,45,37,43,57,48,48,55,52,43,59,54,30,41,36
1998,13,1,12,5,5,18,10,-17,-8,-11,-26,-18,-22,-6,1,-2,18,32,27,28,46,36,32,48,37,43,54,46,48,68,61,46,57,52,28,39,32
1998,14,-2,12,3,10,19,14,-11,-4,-8,-22,-17,-20,-9,0,-6,21,43,32,36,46,41,36,55,46,45,55,48,61,77,70,43,46,45,28,36,32
1998,15,-2,9,3,12,18,16,-15,-8,-11,-17,5,-11,-13,-6,-9,25,41,32,32,46,39,36,50,45,45,57,50,50,73,61,43,50,48,34,41,39
1998,16,0,3,1,7,14,10,-17,-9,-13,-15,7,-8,-15,-4,-11,23,32,28,32,50,39,43,59,52,43,54,45,46,52,48,32,39,37,37,54,46
1998,17,-2,10,3,7,12,10,-9,10,1,-13,-9,-11,-11,-6,-8,25,43,32,34,52,43,39,63,52,46,63,55,45,61,54,32,39,36,39,55,46
1998,18,-6,10,3,0,10,5,-6,7,0,-13,1,-8,-9,5,-2,28,45,34,32,48,41,37,52,46,46,72,59,50,68,61,34,61,48,39,52,46
1998,19,7,16,12,-4,5,1,-11,-2,-6,-15,-6,-11,-6,10,0,32,50,39,32,39,36,36,54,45,48,61,54,54,72,64,43,54,50,37,50,45
1998,20,9,16,12,16,16,16,-13,-6,-9,-11,-4,-8,-2,27,12,32,48,39,32,43,37,45,57,54,43,54,46,57,73,66,41,50,45,34,37,36
1998,21,5,10,9,9,23,14,-11,-6,-8,-13,-9,-11,16,28,21,30,43,34,34,45,39,43,61,50,39,50,45,48,70,57,37,48,41,34,45,39
1998,22,-2,18,7,1,7,5,-8,12,-2,-17,-11,-15,19,32,27,30,48,39,30,46,37,43,57,50,46,54,50,41,52,48,43,57,50,36,52,43
1998,23,3,14,7,-2,1,0,10,25,19,-15,-9,-13,21,32,27,30,46,36,23,39,32,43,70,57,45,61,52,46,59,54,41,57,50,30,34,32
1998,24,0,10,3,-4,1,-2,7,16,10,-11,18,1,19,32,25,28,46,34,14,30,25,50,70,59,43,50,45,45,61,54,39,57,46,30,39,34
1998,25,-4,5,1,1,12,5,-9,9,-4,7,19,12,14,23,19,23,28,27,10,32,21,45,61,52,45,55,52,45,55,48,39,48,43,30,41,32
1998,26,0,18,5,1,12,5,-8,5,-2,12,21,16,14,23,18,7,19,14,32,45,39,46,72,63,48,68,59,43,59,50,36,48,41,30,32,30
1998,27,0,9,5,1,16,5,-6,1,-4,16,21,18,9,16,12,14,27,23,32,45,39,50,61,55,55,73,63,43,61,50,32,52,43,27,32,30
1998,28,12,16,14,16,19,18,-13,0,-8,12,25,18,3,16,10,18,41,27,23,30,28,46,68,59,55,73,64,46,61,52,36,45,39,23,37,32
1998,29,1,10,7,16,23,19,-18,-8,-15,10,28,21,,,,1,23,9,23,41,34,48,70,59,54,77,63,46,55,52,43,55,50,25,34,28
