#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 952: Upper Chena, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Upper Chena (952) 
# Alaska  SNOTEL Site - 2850 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:41 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
1997,10,-2,28,14,5,23,12,1,19,9,12,32,18,12,25,18,-9,18,1,25,46,32,32,46,39,34,66,50,41,64,54,,,,37,48,43
1997,11,10,14,10,9,19,14,-8,5,0,14,32,23,0,18,10,0,25,9,16,28,23,30,55,43,39,68,54,46,66,55,,,,39,46,43
1997,12,9,14,10,7,14,10,-15,-6,-11,18,36,28,-2,7,1,1,27,10,12,41,27,32,43,36,37,61,50,48,61,50,,,,36,43,39
1997,13,7,12,9,7,18,10,-15,0,-9,14,34,21,,,,1,19,10,5,30,23,32,50,37,37,59,50,43,50,46,,,,32,55,41
1997,14,1,10,7,12,23,18,-8,7,0,21,28,25,,,,-2,23,7,5,23,14,30,36,32,34,59,50,46,59,55,,,,30,55,43
1997,15,-4,18,3,18,27,21,3,19,12,14,27,19,1,21,10,-13,3,-4,-2,25,16,27,55,39,34,55,46,46,70,59,,,,30,55,43
1997,16,-4,18,7,7,27,18,12,21,18,12,25,18,10,25,18,-13,5,-6,-4,25,10,30,50,41,32,61,48,43,68,55,,,,30,57,41
1997,17,-2,18,7,5,28,18,9,25,18,12,21,16,7,27,12,-8,16,1,-2,30,14,28,48,36,41,70,59,41,75,54,,,,32,54,43
1997,18,-2,18,5,1,19,10,-2,10,3,1,16,9,7,27,14,-6,27,9,1,30,14,28,59,45,37,72,57,45,61,50,30,52,41,28,46,34
1997,19,-2,21,3,-4,14,3,-15,-2,-9,-4,3,0,10,32,16,-8,25,7,1,30,16,32,61,46,41,63,52,43,68,54,30,52,41,25,46,34
1997,20,-2,21,3,-8,-2,-6,-9,3,-2,-15,-2,-8,12,37,23,9,21,14,16,36,28,36,55,45,41,68,54,41,68,52,43,63,52,28,48,37
1997,21,0,21,7,-6,-2,-4,-8,10,0,-17,-4,-11,25,39,32,7,23,14,14,50,36,32,45,37,43,68,59,39,66,54,36,63,50,37,54,45
1997,22,-4,5,0,-6,3,-2,-2,9,1,-15,-2,-8,23,39,32,-13,10,1,25,54,36,30,37,32,39,68,54,45,64,55,41,59,50,37,59,48
1997,23,-20,-2,-9,-6,5,-2,1,12,5,-9,-2,-8,14,28,23,-18,10,-8,27,54,39,28,46,36,41,70,55,48,66,57,41,61,48,39,64,50
1997,24,-22,-6,-17,-2,9,3,9,16,10,-20,-4,-9,18,32,25,-15,16,-2,32,57,43,25,54,39,48,73,64,43,66,55,43,59,50,32,50,39
1997,25,-18,0,-15,3,14,7,0,18,7,-20,-8,-15,16,32,23,-13,14,-2,32,57,43,28,55,41,45,73,59,41,66,55,41,64,50,30,57,37
1997,26,-17,7,-4,1,12,7,-8,7,-2,-11,10,1,-4,21,12,-6,28,7,32,50,39,28,64,48,46,70,63,45,64,54,32,54,43,32,54,37
1997,27,1,28,19,-2,7,3,-4,9,5,-2,14,5,-11,3,-6,-4,16,3,28,55,39,39,68,59,41,68,55,46,57,52,34,46,41,32,36,34
1997,28,18,32,27,-6,1,-2,-11,7,0,5,34,19,-13,-4,-11,-8,23,3,32,54,39,37,63,52,43,73,64,39,59,50,37,59,45,25,45,32
1997,29,23,30,27,-11,1,-8,-13,-8,-9,12,32,23,,,,-9,28,5,30,54,37,30,45,36,45,79,63,37,68,54,39,68,52,23,46,32
1997,30,18,21,19,-20,-9,-15,-13,-8,-9,9,28,19,,,,-2,32,14,32,52,39,23,43,36,48,81,63,41,72,54,39,64,55,25,39,32
1997,31,12,21,16,,,,-20,-8,-11,1,14,9,,,,1,27,14,,,,23,48,36,,,,43,64,54,32,55,43,,,
1998,01,25,34,30,12,30,16,-2,9,3,-24,-13,-17,16,34,25,-4,10,1,14,39,25,25,36,32,32,52,41,34,59,46,41,68,55,30,52,39
1998,02,25,34,30,12,32,18,3,16,10,-26,-17,-22,18,36,25,-8,14,0,14,41,30,28,37,32,30,64,48,32,68,54,45,52,46,32,54,39
1998,03,27,32,28,14,32,23,9,30,19,-24,-11,-17,14,28,18,-8,23,5,18,41,30,25,36,28,39,61,48,37,72,57,45,59,50,30,61,41
1998,04,25,32,28,10,32,19,18,32,27,-9,-6,-8,14,32,16,5,21,12,18,48,30,25,48,37,39,64,52,36,82,57,45,55,50,30,63,45
1998,05,18,30,25,10,28,19,12,19,16,-13,-4,-9,14,30,18,5,25,12,19,50,32,32,54,39,37,70,54,48,66,57,41,50,45,36,50,43
1998,06,14,32,21,16,34,23,7,19,14,-11,-2,-8,9,23,18,1,27,10,21,48,32,28,45,34,43,70,57,37,52,46,41,52,46,32,48,39
1998,07,19,25,23,21,34,28,1,16,7,-4,7,1,-2,10,1,0,28,7,18,43,30,25,48,37,46,72,61,39,66,52,41,57,46,32,55,41
1998,08,21,27,25,25,41,32,0,14,5,3,19,12,-6,10,0,-2,23,5,19,41,30,32,52,41,45,54,48,43,66,54,41,45,43,32,57,43
1998,09,5,23,18,30,45,34,9,28,19,10,25,16,3,28,16,-4,21,5,25,43,34,32,48,39,32,52,41,43,63,54,43,54,45,32,57,43
1998,10,1,25,10,18,37,25,14,28,19,14,25,19,14,32,21,3,32,12,28,41,32,27,43,32,32,59,45,45,63,54,41,54,46,32,52,39
1998,11,1,23,10,18,34,25,0,27,18,-8,14,3,9,30,16,3,36,16,18,39,28,23,43,32,39,57,46,46,64,54,43,46,45,32,37,34
1998,12,5,14,9,14,25,19,-9,1,-4,-26,-6,-17,-2,14,3,12,43,21,16,45,28,27,48,39,34,57,45,43,57,50,37,61,48,28,43,34
1998,13,1,9,3,1,18,10,-20,-8,-15,-27,-17,-22,-9,3,-2,12,41,23,25,48,37,28,45,34,39,59,48,39,72,59,36,59,48,25,39,32
1998,14,-2,9,1,7,19,10,-11,-6,-8,-18,3,-4,-11,-4,-9,16,43,25,32,50,39,27,54,41,39,50,45,46,77,63,43,48,45,23,37,32
1998,15,0,10,3,9,19,12,-17,-9,-13,-2,12,5,-15,-6,-9,16,41,27,28,45,37,32,54,43,41,63,52,43,73,57,43,54,48,32,41,37
1998,16,-6,3,0,1,19,9,-15,7,-8,-15,10,-6,-15,-8,-13,16,36,27,27,54,37,28,61,46,39,55,45,45,57,48,32,41,37,34,57,45
1998,17,-9,12,0,3,16,9,0,19,10,-13,-2,-8,-13,3,-6,23,43,32,32,50,39,36,63,52,39,63,50,43,68,52,32,39,34,34,54,46
1998,18,-4,9,5,-4,14,7,-2,10,5,-8,14,1,3,25,10,21,46,32,27,52,37,30,54,43,37,70,52,48,70,59,34,59,45,37,54,46
1998,19,10,23,18,-9,7,1,-17,0,-6,1,10,3,5,30,14,23,55,34,30,39,34,30,59,43,41,63,52,43,73,57,41,59,48,37,55,46
1998,20,9,23,16,3,30,16,-17,3,-6,-6,12,1,10,34,18,27,50,34,25,41,32,32,59,50,43,55,48,45,77,59,39,52,45,32,37,36
1998,21,-6,12,9,10,28,18,-6,5,0,-8,1,-4,7,30,12,21,43,32,21,48,34,36,61,50,37,45,41,45,72,57,34,50,41,32,48,39
1998,22,-6,19,7,-4,10,3,-2,25,10,-13,0,-6,14,36,21,21,50,32,27,50,36,34,59,46,41,54,45,36,55,48,32,61,45,32,55,43
1998,23,-2,18,9,-11,3,0,14,27,19,-15,1,-9,14,39,21,27,46,34,23,36,30,34,70,54,36,66,52,34,63,48,39,59,48,27,41,32
1998,24,-8,7,0,-11,5,-4,5,18,12,-11,18,9,12,32,21,21,43,32,18,27,23,48,73,61,39,59,48,36,59,48,37,59,48,32,39,34
1998,25,-8,3,0,1,14,7,-13,10,-2,3,19,10,10,27,16,16,28,25,14,34,23,39,64,52,41,59,50,37,59,46,37,46,41,32,43,34
1998,26,-6,14,3,3,16,9,-15,7,-4,10,25,16,5,27,14,1,25,18,34,48,41,39,73,57,45,68,57,36,63,48,32,52,41,28,32,32
1998,27,-4,18,5,-8,16,3,0,12,5,14,25,18,0,14,7,12,32,25,28,46,36,41,66,54,46,73,61,36,57,46,28,55,39,18,36,28
1998,28,12,27,18,9,16,12,-15,0,-9,12,27,18,-4,23,7,10,46,27,27,41,32,41,66,55,45,77,61,43,57,48,32,45,37,16,41,25
1998,29,5,10,7,9,27,16,-24,0,-17,12,32,21,,,,-8,16,7,25,45,32,45,75,55,43,79,57,43,61,50,32,57,46,23,34,28
1998,30,-4,10,3,5,27,14,-22,-4,-15,21,32,28,,,,-8,34,14,28,43,36,43,55,48,39,72,50,45,64,52,32,52,43,14,34,25
1998,31,1,18,10,,,,-18,0,-8,16,32,21,,,,18,39,30,,,,39,59,48,,,,43,72,55,32,59,48,,,
1999,01,12,36,23,21,32,27,-9,0,-6,1,25,10,-40,-33,-36,-13,9,-6,,,,,,,,,,,,,,,,,,
1999,02,14,36,23,19,32,25,-4,16,5,-20,0,-8,-42,-33,-40,-15,9,-8,1,26,20,,,,,,,,,,,,,,,
1999,03,19,32,25,12,30,18,10,23,16,-20,0,-13,-38,-33,-36,-17,5,-9,-2,32,11,,,,,,,,,,,,,,,
1999,04,21,30,25,18,23,19,1,10,5,-11,7,-4,-35,-24,-29,-15,16,-6,1,35,17,,,,,,,,,,,,,,,
1999,05,18,27,19,18,30,21,-8,7,3,-4,9,0,-33,-24,-27,-13,19,-4,10,36,22,,,,,,,,,,,,,,,
1999,06,10,27,18,18,28,23,-2,12,3,-13,-2,-8,-36,-20,-27,-13,10,-6,9,35,20,,,,,,,,,,,,,,,
1999,07,9,32,18,18,36,23,-8,7,0,-20,-13,-15,-29,-22,-26,-17,-4,-9,-10,16,4,,,,,,,,,,,,,,,
1999,08,16,43,27,23,32,27,-8,1,-4,-17,3,-8,-29,-20,-26,-18,-8,-15,-11,28,9,,,,,,,,,,,,,,,
1999,09,16,36,23,1,28,16,-17,-8,-11,-2,10,7,-27,-11,-22,-24,19,-2,2,34,16,,,,,,,,,,,,,,,
1999,10,14,37,23,-6,9,-2,-15,7,-4,3,19,12,-20,5,-11,14,34,27,7,35,20,,,,,,,,,,,,,,,
1999,11,16,39,23,-2,12,7,-11,-2,-8,12,28,19,-13,12,-2,,,,14,36,22,,,,,,,,,,,,,,,
1999,12,18,37,23,0,12,5,-24,-9,-18,12,25,18,-13,12,1,0,32,14,9,42,25,,,,,,,,,,,,,,,
1999,13,16,32,23,0,14,5,1,10,5,9,23,16,3,28,14,9,32,19,14,40,26,,,,,,,,,,,,,,,
1999,14,14,34,25,-2,10,3,-18,9,-9,-2,16,7,12,30,19,9,32,19,19,42,32,,,,,,,,,,,,,,,
1999,15,18,37,28,-4,10,1,-27,-17,-20,-17,16,1,7,30,14,7,36,16,21,40,31,,,,,,,,,,,,,,,
1999,16,12,28,21,-4,16,10,-27,3,-17,-17,-6,-13,5,19,12,5,37,15,17,44,31,,,,,,,,,,,,,,,
1999,17,16,27,21,12,19,16,3,27,12,-18,1,-9,5,25,14,0,28,11,24,58,39,,,,,,,,,,,,,,,
1999,18,18,36,30,12,25,18,18,30,23,-20,-4,-15,3,21,12,-1,29,13,28,59,42,,,,,,,,,,,,,,,
1999,19,27,39,32,10,19,14,21,27,25,-24,-17,-20,1,21,7,8,31,17,,,,,,,,,,,,,,,,,,
1999,20,16,30,23,0,9,3,18,23,23,-26,0,-17,1,25,7,10,40,24,,,,,,,,,,,,,,,,,,
1999,21,14,34,21,-8,1,0,10,23,18,-6,25,7,0,30,7,15,46,25,,,,,,,,,,,,,,,,,,
1999,22,23,39,32,-8,3,-2,3,16,10,16,28,23,-4,21,5,15,35,26,,,,,,,,,,,,,,,,,,
1999,23,32,52,39,-4,7,1,3,10,7,16,23,19,-6,21,3,18,46,30,,,,,,,,,,,,,,,,,,
1999,24,21,41,28,-9,-2,-6,5,16,9,-17,16,1,0,23,9,16,45,29,,,,,,,,,,,,,,,,,,
1999,25,9,30,18,-8,0,-6,1,14,7,-17,-6,-11,5,23,10,17,49,27,,,,,,,,,,,,,,,,,,
1999,26,10,28,16,-9,14,1,-13,-8,-11,-24,-15,-20,-9,16,5,0,15,7,,,,,,,,,,,,,,,,,,
1999,27,9,27,16,14,23,18,-13,-9,-11,-35,-22,-31,-9,12,0,-4,18,6,,,,,,,,,,,,,,,,,,
1999,28,9,30,14,7,14,9,-20,3,-11,-35,-26,-31,-2,9,1,-5,26,8,,,,,,,,,,,,,,,,,,
1999,29,10,27,16,12,19,16,-8,5,-2,-33,-27,-29,,,,-6,10,0,,,,,,,,,,,,,,,,,,
1999,30,7,23,12,-4,12,7,,,,-35,-26,-29,,,,-5,25,10,,,,,,,,,,,,,,,,,,
1999,31,12,30,21,,,,0,18,5,-35,-9,-27,,,,,,,,,,,,,,,,,,,,,,,,
2000,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,68,52,33,51,43
2000,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,71,54,30,45,37
2000,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,73,55,28,49,37
2000,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,56,46,29,54,38
2000,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,46,44,30,51,39
2000,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,49,43,35,45,40
2000,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,55,45,35,40,37
2000,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,50,43,33,38,35
2000,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,43,29,49,37
2000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,47,43,26,53,39
2000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,45,42,33,38,35
2000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,51,47,32,42,36
2000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,52,49,28,50,38
2000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,45,38,32,50,39
2000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,43,35,26,41,34
2000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,56,40,24,49,35
2000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,52,42,24,34,29
2000,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,43,41,23,33,28
2000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,48,41,27,41,33
2000,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,64,52,31,53,41,27,50,36
2000,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,62,51,35,44,40,33,56,45
2000,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,67,54,36,42,40,35,44,38
2000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,56,48,31,44,39,32,41,36
2000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,58,49,30,51,39,33,48,38
2000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,51,46,32,40,37,31,37,33
2000,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,54,45,30,43,35,28,35,30
2000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,58,46,29,53,39,22,28,26
2000,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,60,46,30,60,43,18,22,20
2000,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,66,52,32,59,46,18,24,20
2000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,69,53,41,44,42,,,
2000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,67,54,34,59,44,,,
2001,01,17,29,22,-2,13,4,-18,-5,-11,0,22,13,,,,,,,-5,13,4,15,44,30,32,59,46,43,62,51,36,62,50,35,57,47
2001,02,11,29,19,1,30,17,-19,-8,-14,-10,7,1,,,,,,,-1,33,18,16,40,30,35,62,49,41,64,51,39,61,51,38,51,45
2001,03,10,32,16,9,20,12,-10,30,7,,,,,,,,,,25,44,35,18,43,27,36,54,46,40,72,54,42,52,46,36,50,44
2001,04,10,33,18,4,23,10,13,31,21,,,,,,,,,,17,40,28,18,42,29,42,56,48,42,54,48,36,46,43,33,56,45
2001,05,12,38,22,0,9,4,20,31,26,-15,-3,-9,,,,,,,13,30,24,19,38,28,38,68,53,44,50,46,33,48,43,38,48,42
2001,06,24,38,32,0,20,7,9,30,18,-11,23,10,,,,11,36,23,11,38,26,17,49,33,42,66,55,36,44,38,45,60,51,29,48,37
2001,07,26,37,31,1,18,6,12,26,20,22,35,29,,,,13,30,24,15,33,25,27,44,35,43,59,49,34,46,38,41,63,53,29,52,39
2001,08,20,31,24,1,23,10,3,21,13,15,35,24,,,,10,31,18,20,32,25,23,44,31,35,53,43,34,47,42,40,65,52,35,40,37
2001,09,14,25,22,21,33,26,-2,14,6,,,,,,,21,34,27,12,42,27,22,48,32,33,64,49,33,54,44,44,57,51,36,53,42
2001,10,7,22,15,23,38,31,-2,22,10,,,,,,,,,,18,49,31,24,40,32,38,69,54,34,63,46,45,53,49,32,60,43
2001,11,7,31,18,22,39,28,13,28,19,,,,,,,,,,28,46,38,25,35,29,44,68,55,36,60,49,46,49,47,31,59,42
2001,12,10,28,17,13,27,24,16,28,23,10,23,16,,,,,,,24,44,33,25,44,33,37,53,46,42,65,52,46,48,47,31,55,42
2001,13,15,35,25,11,37,23,11,28,20,12,23,17,,,,,,,20,40,29,24,53,38,35,60,48,41,65,53,44,60,50,31,52,41
2001,14,22,42,30,21,34,27,1,21,8,19,40,31,,,,,,,21,38,28,31,47,38,38,56,46,39,59,49,46,56,49,31,56,41
2001,15,23,47,32,11,24,16,1,16,8,27,41,37,,,,,,,16,36,28,30,44,36,34,60,47,40,72,55,48,61,53,32,58,42
2001,16,21,35,29,11,29,18,-8,11,-1,9,27,18,,,,,,,16,36,26,28,46,36,34,69,52,43,75,59,38,54,49,31,59,43
2001,17,19,39,24,14,33,19,-7,26,5,10,40,24,,,,,,,18,37,27,30,48,38,41,72,57,43,66,55,35,59,46,32,62,44
2001,18,18,39,25,23,35,31,4,25,14,25,40,33,,,,-18,1,-10,11,23,17,29,51,39,43,70,58,45,71,55,42,53,47,31,58,43
2001,19,16,37,22,22,38,27,17,32,26,,,,,,,-17,11,-7,9,26,17,29,55,40,41,59,51,43,77,61,40,64,50,29,57,40
2001,20,13,32,22,24,34,29,25,39,31,,,,,,,-16,14,-4,14,41,27,32,57,44,40,71,55,49,66,56,42,62,52,30,57,41
2001,21,13,25,19,18,35,26,13,33,21,,,,,,,-18,5,-9,22,51,35,33,55,43,36,67,56,46,71,56,38,55,47,29,51,39
2001,22,12,28,17,15,24,20,9,18,12,,,,,,,-18,-1,-11,24,48,35,32,51,40,40,59,53,47,68,56,34,63,49,28,51,37
2001,23,12,24,17,11,24,16,11,23,18,,,,,,,-14,11,-5,20,44,31,31,48,39,37,66,51,46,56,52,39,61,49,31,51,40
2001,24,14,18,15,11,21,14,9,19,14,,,,,,,-11,6,0,14,26,19,29,44,36,36,69,54,49,60,52,37,58,48,27,52,37
2001,25,22,37,30,5,16,10,7,24,15,,,,,,,-3,11,3,15,44,30,27,52,40,40,71,57,43,59,52,36,59,46,27,51,36
2001,26,11,27,19,6,20,12,14,24,20,,,,,,,1,21,10,22,50,34,29,56,42,43,66,53,42,58,49,36,62,46,30,51,38
2001,27,-2,20,8,2,13,7,12,22,16,,,,27,44,34,10,38,26,18,29,23,36,55,45,44,49,46,45,53,48,36,60,47,28,55,37
2001,28,-2,15,2,7,32,21,12,24,17,,,,,,,7,23,13,18,43,27,34,46,39,42,65,53,44,48,46,35,67,51,27,54,36
2001,29,-2,21,10,2,32,18,11,33,25,,,,,,,0,29,15,15,29,21,33,48,40,39,70,53,43,48,45,40,66,51,,52,36
2001,30,11,22,18,-5,4,1,6,36,21,,,,,,,5,42,22,15,44,29,37,49,43,46,51,48,44,52,47,40,60,50,27,46,35
2001,31,4,15,10,,,,-1,20,9,,,,,,,5,16,9,,,,34,57,46,,,,39,58,48,36,59,46,,,
2002,01,27,42,37,10,22,15,-5,9,1,2,14,8,-8,12,1,13,29,20,-7,29,7,5,34,24,36,57,45,45,55,51,36,70,53,39,48,44
2002,02,24,41,32,7,25,14,-9,-2,-6,8,22,18,-10,0,-6,12,25,18,-1,24,10,1,31,17,33,55,44,40,50,45,43,72,56,33,53,42
2002,03,22,47,35,6,20,10,-20,-6,-14,4,20,12,-4,16,4,-4,18,12,-3,26,9,11,28,17,32,59,45,38,54,45,44,78,59,30,59,42
2002,04,37,54,47,3,10,5,-20,-10,-14,10,22,18,12,27,18,-8,18,2,-2,28,12,4,36,19,34,62,48,30,47,41,45,72,59,37,51,46
2002,05,40,60,47,4,15,9,-18,-12,-16,15,29,22,6,24,11,-5,19,4,3,34,16,9,43,28,37,64,50,30,43,38,43,69,57,44,68,54
2002,06,33,40,36,3,17,8,-18,-11,-15,21,36,29,2,25,8,-2,26,8,7,29,17,22,41,33,35,65,50,43,57,48,40,64,51,42,48,45
2002,07,29,35,32,0,15,4,-15,-7,-10,18,33,24,3,18,9,0,21,9,-1,31,13,29,41,34,39,73,56,40,64,53,42,53,47,34,49,42
2002,08,22,35,28,-5,11,0,-20,-10,-16,9,35,17,1,16,7,1,21,10,3,30,18,31,45,37,38,65,53,39,71,56,42,51,46,33,56,42
2002,09,22,40,30,-6,9,-1,-17,-3,-8,20,37,30,0,18,8,0,14,5,2,25,16,31,48,36,41,66,54,42,64,51,38,50,43,32,42,36
2002,10,23,45,32,1,25,14,-3,13,3,17,33,27,5,16,11,-4,20,7,0,20,10,29,45,36,41,56,47,40,66,52,38,52,43,25,40,33
2002,11,18,36,26,6,28,14,5,18,10,-1,22,11,-2,25,12,-5,13,5,-8,18,5,27,51,36,41,45,43,39,69,54,39,51,44,34,49,42
2002,12,11,25,20,9,23,13,-2,16,8,-7,13,4,1,31,18,-8,8,-2,-11,18,5,26,53,38,42,49,44,40,69,53,38,50,45,30,51,43
2002,13,6,19,12,-8,14,0,-16,-1,-8,6,19,11,-2,23,10,-8,16,2,2,24,16,28,54,40,38,58,48,38,65,53,34,44,39,35,56,45
2002,14,8,36,19,0,5,3,-20,-13,-18,11,33,24,19,32,27,-7,32,8,12,33,19,33,57,43,39,55,46,45,65,54,35,50,41,34,58,43
2002,15,14,38,22,-7,9,-1,-22,-12,-16,16,28,23,6,28,17,-1,33,12,13,30,20,32,54,42,34,64,50,46,64,54,32,54,44,33,58,44
2002,16,8,18,15,-10,10,-3,-19,-12,-16,10,24,17,0,16,7,4,46,20,1,29,13,30,52,40,36,72,55,42,73,57,42,44,43,34,55,41
2002,17,6,18,11,-1,30,12,-17,-11,-14,19,32,26,-2,19,5,10,41,21,8,40,28,33,56,44,32,64,48,43,,59,40,43,42,33,59,43
2002,18,11,18,13,17,32,22,-23,-12,-19,19,36,26,-3,17,4,6,37,17,22,42,33,34,63,47,29,64,47,47,75,61,39,44,41,34,44,39
2002,19,8,13,10,17,28,22,-22,-15,-19,-1,19,13,-10,4,-4,5,35,15,25,33,29,37,66,49,41,53,45,48,68,56,36,44,38,28,37,32
2002,20,8,15,11,17,27,21,-18,21,8,0,8,5,-19,-3,-11,8,39,20,22,38,29,36,66,51,36,47,43,48,55,51,33,49,40,28,40,33
2002,21,13,29,20,16,26,20,11,29,21,-5,5,2,-20,8,-10,6,31,18,19,28,24,38,66,53,29,48,39,46,71,56,35,40,38,28,47,35
2002,22,13,19,16,8,20,12,10,31,23,-12,1,-6,-6,26,6,6,28,16,2,23,15,38,69,54,33,59,44,45,75,59,35,44,38,27,53,37
2002,23,8,14,12,3,11,7,-2,22,11,-19,-4,-12,3,28,11,11,32,19,0,25,15,39,69,55,35,66,52,49,73,60,36,47,43,28,55,39
2002,24,5,10,8,7,17,12,-14,5,-7,-34,-10,-22,5,31,14,9,43,22,12,36,22,39,72,56,47,65,54,47,70,58,35,53,45,32,53,43
2002,25,1,10,5,9,15,11,4,38,24,-36,-22,-30,9,29,16,13,45,24,12,38,26,41,76,60,44,65,54,47,53,50,35,57,46,35,50,42
2002,26,-6,4,-1,6,20,11,25,41,33,-30,3,-16,10,39,18,11,30,19,26,35,31,39,64,53,40,66,53,41,55,48,33,58,45,35,57,44
2002,27,-9,0,-5,8,18,13,22,33,28,-4,11,5,9,29,16,-2,20,10,29,33,31,33,48,40,37,66,53,41,55,48,36,62,47,32,51,40
2002,28,-5,19,6,6,17,12,14,26,18,-1,11,6,15,37,29,-12,10,-2,29,41,35,28,48,37,38,65,51,38,59,48,35,61,47,29,47,37
2002,29,4,20,10,1,14,8,17,27,20,5,24,17,,,,-16,8,-7,36,46,40,31,57,45,39,64,53,36,63,48,36,51,43,32,45,36
2002,30,2,9,6,0,10,4,19,34,25,2,26,15,,,,-18,18,-3,34,52,42,40,56,48,37,64,52,35,68,52,38,62,46,30,46,38
2002,31,-1,19,9,,,,3,31,17,-7,12,2,,,,-14,19,1,,,,35,59,47,,,,36,64,50,38,54,44,,,
2003,01,33,37,35,23,38,29,21,31,24,-23,-10,-18,12,26,18,15,32,22,-13,11,-3,20,47,33,33,54,46,43,77,61,33,53,42,45,47,46
2003,02,28,33,31,24,37,30,19,32,23,-14,12,-3,9,23,15,21,37,30,-14,22,1,23,39,32,32,51,42,42,62,53,34,51,42,42,45,44
2003,03,25,31,29,25,36,31,22,39,28,7,31,13,12,38,26,26,33,29,-7,21,5,20,36,28,35,54,45,42,50,46,39,42,41,31,47,42
2003,04,23,30,27,26,37,33,29,40,32,17,31,22,33,45,40,16,28,24,-2,29,11,18,43,29,34,65,49,42,62,50,41,53,46,31,53,41
2003,05,15,32,22,25,38,31,31,34,33,-2,18,8,26,42,36,-8,17,5,3,28,13,21,44,33,38,71,57,39,70,55,41,48,45,29,43,36
